parent;unspsc;name;id_name
Adrenergic blocking agent pyrimidine nucleosides and quaternary ammonium compounds and secologanin tryptamine alkaloids and spiro compounds and sulfonamides;51263406;Tamsulosin hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Anaesthetic amides;51271622;Bupivacaine hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Anaesthetic amides;51271623;Bupivacaine hydrochloride monohydrate;Bahan baku, bahan kimia, kertas, bahan bakar
Anaesthetic amides;51271629;Lidocaine hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Anaesthetic amides;51271636;Ropivacaine hydrochloride monohydrate;Bahan baku, bahan kimia, kertas, bahan bakar
Anaesthetic barbiturates;51272006;Thiopental sodium;Bahan baku, bahan kimia, kertas, bahan bakar
Anaesthetic cycloparaffins;51272207;Ketamine hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Antitubercular drugs;51281513;Ethambutol hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Aminoglycosides;51281632;Amikacin sulfate;Bahan baku, bahan kimia, kertas, bahan bakar
Aminoglycosides;51281651;Gentamicin sulfate;Bahan baku, bahan kimia, kertas, bahan bakar
Aminoglycosides;51281659;Neomycin sulfate;Bahan baku, bahan kimia, kertas, bahan bakar
Aminoglycosides;51281675;Streptomycin sulfate;Bahan baku, bahan kimia, kertas, bahan bakar
Aminopenicillins;51281710;Amoxicillin anhydrous;Bahan baku, bahan kimia, kertas, bahan bakar
Aminopenicillins;51281711;Amoxicillin hydrate;Bahan baku, bahan kimia, kertas, bahan bakar
Aminopenicillins;51281712;Amoxicillin sodium;Bahan baku, bahan kimia, kertas, bahan bakar
Aminopenicillins;51281713;Amoxicillin trihydrate;Bahan baku, bahan kimia, kertas, bahan bakar
Aminopenicillins;51281714;Ampicillin anhydrous;Bahan baku, bahan kimia, kertas, bahan bakar
Aminopenicillins;51281716;Ampicillin sodium;Bahan baku, bahan kimia, kertas, bahan bakar
Aminopenicillins;51281717;Ampicillin trihydrate;Bahan baku, bahan kimia, kertas, bahan bakar
Anthracyclines;51281818;Doxorubicin hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Anthracyclines;51281819;Epirubicin hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Anthracyclines;51281821;Idarubicin hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Anthracyclines;51281823;Mitoxantrone hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Cephamycins;51282208;Cefoxitin sodium;Bahan baku, bahan kimia, kertas, bahan bakar
Erythromycins;51282309;Azithromycin anhydrous;Bahan baku, bahan kimia, kertas, bahan bakar
Erythromycins;51282310;Azithromycin dihydrate;Bahan baku, bahan kimia, kertas, bahan bakar
Erythromycins;51282317;Erythromycin ethyl succinate;Bahan baku, bahan kimia, kertas, bahan bakar
Erythromycins;51282327;Erythromycin stearate;Bahan baku, bahan kimia, kertas, bahan bakar
First generation cephalosporins;51282523;Cefalexin monohydrate;Bahan baku, bahan kimia, kertas, bahan bakar
Fourth generation cephalosporins;51282610;Cefepime hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Lincosamides;51283003;Clindamycin hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Lincosamides;51283006;Clindamycin phosphate;Bahan baku, bahan kimia, kertas, bahan bakar
Lipopeptides;51283107;Caspofungin acetate;Bahan baku, bahan kimia, kertas, bahan bakar
Lipopeptides;51283108;Colistimethate sodium;Bahan baku, bahan kimia, kertas, bahan bakar
Penicillins;51283412;Apalcillin sodium;Bahan baku, bahan kimia, kertas, bahan bakar
Penicillins;51283413;Rotamicillin;Bahan baku, bahan kimia, kertas, bahan bakar
Penicillins;51283414;Benzylpenicillin potassium;Bahan baku, bahan kimia, kertas, bahan bakar
Penicillins;51283415;Tobicillin;Bahan baku, bahan kimia, kertas, bahan bakar
Penicillins;51283416;Benzylpenicillin sodium;Bahan baku, bahan kimia, kertas, bahan bakar
Penicillins;51283417;Carfecillin sodium;Bahan baku, bahan kimia, kertas, bahan bakar
Penicillins;51283418;Pheneticillin potassium;Bahan baku, bahan kimia, kertas, bahan bakar
Penicillins;51283419;Phenoxymethylpenicillin calcium;Bahan baku, bahan kimia, kertas, bahan bakar
Penicillins;51283420;Phenoxymethylpenicillin potassium;Bahan baku, bahan kimia, kertas, bahan bakar
Penicillinase-resistant penicillins;51283507;Cloxacillin sodium;Bahan baku, bahan kimia, kertas, bahan bakar
Penicillinase-resistant penicillins;51283509;Dicloxacillin sodium;Bahan baku, bahan kimia, kertas, bahan bakar
Second generation cephalosporins;51283717;Cefminox sodium;Bahan baku, bahan kimia, kertas, bahan bakar
Second generation cephalosporins;51283718;Cefonicid monosodium;Bahan baku, bahan kimia, kertas, bahan bakar
Second generation cephalosporins;51283719;Cefonicid sodium;Bahan baku, bahan kimia, kertas, bahan bakar
Second generation cephalosporins;51283724;Cefuroxime axetil;Bahan baku, bahan kimia, kertas, bahan bakar
Second generation cephalosporins;51283725;Cefuroxime pivoxetil;Bahan baku, bahan kimia, kertas, bahan bakar
Second generation cephalosporins;51283726;Cefuroxime sodium;Bahan baku, bahan kimia, kertas, bahan bakar
Streptogramins;51283804;Volpristin;Bahan baku, bahan kimia, kertas, bahan bakar
Sulfonamide antibacterials;51283941;Sulfacetamide sodium;Bahan baku, bahan kimia, kertas, bahan bakar
Tetracyclines;51284027;Doxycycline hyclate;Bahan baku, bahan kimia, kertas, bahan bakar
Tetracyclines;51284035;Minocycline hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Tetracyclines;51284043;Tetracycline hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Third generation cephalosporins;51284135;Cefoperazone sodium;Bahan baku, bahan kimia, kertas, bahan bakar
Third generation cephalosporins;51284136;Cefotaxime sodium;Bahan baku, bahan kimia, kertas, bahan bakar
Third generation cephalosporins;51284141;Ceftazidime pentahydrate;Bahan baku, bahan kimia, kertas, bahan bakar
Third generation cephalosporins;51284150;Ceftriaxone sodium;Bahan baku, bahan kimia, kertas, bahan bakar
Carbapenems;51284610;Ertapenem sodium;Bahan baku, bahan kimia, kertas, bahan bakar
Carbapenems;51284613;Meropenem trihydrate;Bahan baku, bahan kimia, kertas, bahan bakar
Antibacterials;51285300;Antibacterial nitrofurans;Bahan baku, bahan kimia, kertas, bahan bakar
Antibacterial nitrofurans;51285307;Nitrofurantoin;Bahan baku, bahan kimia, kertas, bahan bakar
Antibacterials;51285600;Antibacterial alcohols;Bahan baku, bahan kimia, kertas, bahan bakar
Antibacterials;51285900;Antibacterial amines;Bahan baku, bahan kimia, kertas, bahan bakar
Antibacterials;51286200;Antibacterial organophosphorus compounds;Bahan baku, bahan kimia, kertas, bahan bakar
Antibacterial organophosphorus compounds;51286206;Fosfomycin trometamol;Bahan baku, bahan kimia, kertas, bahan bakar
Antibacterials;51286500;Antibacterial pyrans;Bahan baku, bahan kimia, kertas, bahan bakar
Antibacterials;51286800;Quinoline antibacterials;Bahan baku, bahan kimia, kertas, bahan bakar
Antibacterials;51287000;Antibacterial sulfones;Bahan baku, bahan kimia, kertas, bahan bakar
Antidepressant alcohols;51291712;Venlafaxine hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Antidepressant amines;51292019;Citalopram hydrobromide;Bahan baku, bahan kimia, kertas, bahan bakar
Antidepressant amines;51292023;Escitalopram oxalate;Bahan baku, bahan kimia, kertas, bahan bakar
Antidepressant amines;51292027;Sertraline hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Antidepressant dibenzazepines;51292921;Imipramine hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Antidepressant dibenzocycloheptenes;51293012;Amitriptyline hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Antifungal imidazoles;51302336;Isoconazole nitrate;Bahan baku, bahan kimia, kertas, bahan bakar
Antifungal imidazoles;51302337;Miconazole nitrate;Bahan baku, bahan kimia, kertas, bahan bakar
Antifungal naphthalenes;51302503;Terbinafine hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Antihistamine or H1 blocker cyclic s-oxides and dibenzazepines and dibenzoxepins and glyoxylates;51312105;Epinastine hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Antihistamine or H1 blocker ethylamines;51312309;Diphenhydramine hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Antihistamine or H1 blocker ethylenediamines;51312405;Chloropyramine hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Antihistamine or H1 blocker piperazines;51313111;Cetirizine dihydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Antihistamine or H1 blocker piperazines;51313112;Cetirizine hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Antihistamine or H1 blocker piperazines;51313120;Levocetirizine dihydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Antihistamine or H1 blocker piperidines;51313218;Levocabastine hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Antihistamine or H1 blocker propylamines;51313305;Promethazine hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Antihistamine or H1 blocker pyridines;51313415;Betahistine dihydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Antihistamine or H1 blocker pyridines;51313421;Chlorphenamine maleate;Bahan baku, bahan kimia, kertas, bahan bakar
Antihistamine or H1 blocker pyridines;51313422;Chlorphenamine tannate;Bahan baku, bahan kimia, kertas, bahan bakar
Antihistamine or H1 blocker pyridines;51313424;Chlorpheniramine maleate;Bahan baku, bahan kimia, kertas, bahan bakar
Antihistamine or H1 blocker quinolizines and sulfonamides and thiazines and thiazoles and thiophenes;51313709;Ketotifen fumarate;Bahan baku, bahan kimia, kertas, bahan bakar
Antihyperlipidemic and hypocholesterolemic fatty acids;51321708;Atorvastatin calcium trihydrate;Bahan baku, bahan kimia, kertas, bahan bakar
Antihyperlipidemic and hypocholesterolemic azetidines and cyclohexanes and fluorobenzenes and furans;51322205;Rosuvastatin calcium;Bahan baku, bahan kimia, kertas, bahan bakar
Antipsychotic azoles;51332006;Paliperidone palmitate;Bahan baku, bahan kimia, kertas, bahan bakar
Antipsychotic phenothiazines;51332840;Chlorpromazine hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Antipsychotic phenothiazines;51332855;Levomepromazine hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Antipsychotic phenothiazines;51332880;Trifluoperazine hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Antipsychotic piperazines;51333413;Ziprasidone hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Antipsychotic thiepins;51334207;Quetiapine fumarate;Bahan baku, bahan kimia, kertas, bahan bakar
Antiviral amides;51341803;Darunavir ethanolate;Bahan baku, bahan kimia, kertas, bahan bakar
Antiviral amides;51341805;Oseltamivir phosphate;Bahan baku, bahan kimia, kertas, bahan bakar
Antiviral guanines;51342311;Aciclovir sodium;Bahan baku, bahan kimia, kertas, bahan bakar
Antiviral guanines;51342313;Ganciclovir sodium;Bahan baku, bahan kimia, kertas, bahan bakar
Antiviral guanines;51342316;Valganciclovir hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Antiviral nucleosides;51342506;Abacavir sulfate;Bahan baku, bahan kimia, kertas, bahan bakar
Antiviral organophosphorus compounds;51343504;Adefovir dipivoxil;Bahan baku, bahan kimia, kertas, bahan bakar
Antiviral organophosphorus compounds;51343509;Tenofovir alafenamide fumarate;Bahan baku, bahan kimia, kertas, bahan bakar
Antiviral organophosphorus compounds;51343511;Tenofovir disoproxil;Bahan baku, bahan kimia, kertas, bahan bakar
Estrogen, progestin, or internal contraceptive estrenes;51351627;Estradiol valerate;Bahan baku, bahan kimia, kertas, bahan bakar
Hypnotic azoles;51361809;Dexmedetomidine hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Controlled substance analgesic alcohols;51371604;Tramadol hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Controlled substance analgesic methadones;51371910;Methadone hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Controlled substance analgesic morphinans;51372022;Buprenorphine hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Controlled substance analgesic morphinans;51372031;Morphine hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Controlled substance analgesic morphinans;51372036;Morphine sulfate;Bahan baku, bahan kimia, kertas, bahan bakar
Controlled substance analgesic morphinans;51372040;Nalbuphine hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Controlled substance analgesic morphine derivatives;51372125;Hydromorphone hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Controlled substance analgesic morphine derivatives;51372127;Oxycodone hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Controlled substance analgesic piperidines;51372321;Fentanyl citrate;Bahan baku, bahan kimia, kertas, bahan bakar
Controlled substance analgesic phenols;51373204;Tapentadol hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Nonsteroidal anti inflammatory phenylacetates;51383315;Diclofenac sodium;Bahan baku, bahan kimia, kertas, bahan bakar
Nonsteroidal anti inflammatory indoles;51383510;Ketorolac tromethamine;Bahan baku, bahan kimia, kertas, bahan bakar
Nonsteroidal anti inflammatory propionates;51384522;Dexketoprofen trometamol;Bahan baku, bahan kimia, kertas, bahan bakar
Nonsteroidal anti inflammatory pyrazoles;51384627;Metamizole sodium;Bahan baku, bahan kimia, kertas, bahan bakar
Sympathomimetic or adrenergic amines;51391616;Milrinone lactate;Bahan baku, bahan kimia, kertas, bahan bakar
Sympathomimetic or adrenergic catecholamines;51392408;Dobutamine hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Sympathomimetic or adrenergic catecholamines;51392412;Dopamine hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Sympathomimetic or adrenergic dibenzoxepins and dioxolanes and glycosides and guanidines;51393606;Indacaterol maleate;Bahan baku, bahan kimia, kertas, bahan bakar
Tranquilizers and antimanic and antianxiety benzodiazepines;51401569;Midazolam hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Tranquilizers and antimanic and antianxiety benzodiazepines;51401570;Midazolam maleate;Bahan baku, bahan kimia, kertas, bahan bakar
Tranquilizers and antimanic and antianxiety naphthyridines and oxazines and quinolines and spiro compounds and sulfur compounds;51402206;Duloxetine hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Vasodilator piperazines;51413207;Sildenafil citrate;Bahan baku, bahan kimia, kertas, bahan bakar
Vasodilator piperazines;51413212;Vardenafil hydrochloride hydrate;Bahan baku, bahan kimia, kertas, bahan bakar
Corticosteroid androstadienes;51421504;Fluticasone furoate;Bahan baku, bahan kimia, kertas, bahan bakar
Corticosteroid androstadienes;51421505;Fluticasone propionate;Bahan baku, bahan kimia, kertas, bahan bakar
Corticosteroid pregnadienediols;51422122;Mometasone furoate monohydrate;Bahan baku, bahan kimia, kertas, bahan bakar
Corticosteroid pregnadienetriols;51422327;Betamethasone dipropionate;Bahan baku, bahan kimia, kertas, bahan bakar
Corticosteroid pregnadienetriols;51422331;Betamethasone valerate;Bahan baku, bahan kimia, kertas, bahan bakar
Corticosteroid pregnadienetriols;51422340;Dexamethasone phosphate;Bahan baku, bahan kimia, kertas, bahan bakar
Corticosteroid pregnadienetriols;51422342;Dexamethasone sodium phosphate;Bahan baku, bahan kimia, kertas, bahan bakar
Corticosteroid pregnadienetriols;51422354;Methylprednisolone acetate;Bahan baku, bahan kimia, kertas, bahan bakar
Corticosteroid pregnadienetriols;51422356;Methylprednisolone sodium succinate;Bahan baku, bahan kimia, kertas, bahan bakar
Corticosteroid pregnadienetriols;51422364;Prednisolone sodium phosphate;Bahan baku, bahan kimia, kertas, bahan bakar
Corticosteroid pregnenediones;51422421;Fludrocortisone acetate;Bahan baku, bahan kimia, kertas, bahan bakar
Corticosteroid pregnenediones;51422425;Hydrocortisone acetate;Bahan baku, bahan kimia, kertas, bahan bakar
Corticosteroid pregnenediones;51422434;Hydrocortisone sodium succinate;Bahan baku, bahan kimia, kertas, bahan bakar
Antihypertensive acrylates and amides and angiotensins and aromatic amino acids;51431507;Tirofiban hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Antihypertensive amines;51431614;Verapamil hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Antihypertensive benzazepines;51431708;Diltiazem hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Antihypertensive imidazoles;51432313;Losartan potassium;Bahan baku, bahan kimia, kertas, bahan bakar
Antihypertensive imidazoles;51432315;Olmesartan medoxomil;Bahan baku, bahan kimia, kertas, bahan bakar
Antihypertensive oligopeptides;51432806;Enalapril maleate;Bahan baku, bahan kimia, kertas, bahan bakar
Antihypertensive phthalazines;51433305;Hydralazine hydrochloride;Bahan baku, bahan kimia, kertas, bahan bakar
Antihypertensive pyridines;51433924;Amlodipine besilate;Bahan baku, bahan kimia, kertas, bahan bakar
Antihypertensive pyridines;51433925;Amlodipine maleate;Bahan baku, bahan kimia, kertas, bahan bakar
Radiopharmaceuticals and contrast media;51442000;Fluorine-based medical imaging agents, media, and tracers;Bahan baku, bahan kimia, kertas, bahan bakar
Anthelmintic benzodioxoles and butyrophenones and copper compounds and cyclohexanes and naphthalenes;51452307;Pyrantel pamoate;Bahan baku, bahan kimia, kertas, bahan bakar
Antiseptic alkenes and amidines and amines and ammonia-based compounds;51471505;Povidone iodine;Bahan baku, bahan kimia, kertas, bahan bakar
Antiseptic guanidines;51472805;Chlorhexidine digluconate;Bahan baku, bahan kimia, kertas, bahan bakar
Antiseptic quaternary ammonium compounds;51473020;Cetrimonium bromide;Bahan baku, bahan kimia, kertas, bahan bakar
Bath and body;53131651;Personal hygiene kit;Bahan baku, bahan kimia, kertas, bahan bakar
Services;64000000;Financial Instruments, Products, Contracts and Agreements;Bahan baku, bahan kimia, kertas, bahan bakar
Financial Instruments, Products, Contracts and Agreements;64100000;Bank offered products ;Bahan baku, bahan kimia, kertas, bahan bakar
Bank offered products ;64101700;Electronic fund transfer and payment products;Bahan baku, bahan kimia, kertas, bahan bakar
Electronic fund transfer and payment products;64101701;Bill paying application;Bahan baku, bahan kimia, kertas, bahan bakar
Electronic fund transfer and payment products;64101702;Currency exchange application;Bahan baku, bahan kimia, kertas, bahan bakar
Electronic fund transfer and payment products;64101703;Money transfer application;Bahan baku, bahan kimia, kertas, bahan bakar
Financial Instruments, Products, Contracts and Agreements;64110000;Securities;Bahan baku, bahan kimia, kertas, bahan bakar
Securities;64111700;Derivative securities;Bahan baku, bahan kimia, kertas, bahan bakar
Derivative securities;64111705;Carbon credit permit or certificate;Bahan baku, bahan kimia, kertas, bahan bakar
Financial Instruments, Products, Contracts and Agreements;64120000;Insurable interest contracts;Bahan baku, bahan kimia, kertas, bahan bakar
Insurable interest contracts;64121500;Property insurance contracts;Bahan baku, bahan kimia, kertas, bahan bakar
Financial Instruments, Products, Contracts and Agreements;64140000;Governmental property right conferrals;Bahan baku, bahan kimia, kertas, bahan bakar
Civil liability services;80121708;Insurance law service;Bahan baku, bahan kimia, kertas, bahan bakar
Medical laboratories;85121811;Laboratory equipment rental service;Bahan baku, bahan kimia, kertas, bahan bakar
Disarmament;92111607;Battle area clearance BAC service;Bahan baku, bahan kimia, kertas, bahan bakar
Disarmament;92111608;Explosive ordnance disposal EOD service;Bahan baku, bahan kimia, kertas, bahan bakar
Disarmament;92111609;Mine action center MAC or mine action coordination center MACC service;Bahan baku, bahan kimia, kertas, bahan bakar
Disarmament;92111610;Post mine clearance inspection service;Bahan baku, bahan kimia, kertas, bahan bakar
Disarmament;92111611;Demining post design service PDS;Bahan baku, bahan kimia, kertas, bahan bakar
Disarmament;92111612;Demining preliminary development PD service;Bahan baku, bahan kimia, kertas, bahan bakar
Disarmament;92111613;Mine victim or survivor assistance service;Bahan baku, bahan kimia, kertas, bahan bakar
Disarmament;92111614;Physical security and stockpile management PSSM service;Bahan baku, bahan kimia, kertas, bahan bakar
Livestock management;70121706;Livestock identification and recording service;Bahan baku, bahan kimia, kertas, bahan bakar
Business and corporate management consultation services;80101513;Process and procedures management consultation service;Bahan baku, bahan kimia, kertas, bahan bakar
Civil engineering;81101530;Fisheries engineering;Bahan baku, bahan kimia, kertas, bahan bakar
Aeronautical engineering;81102302;Space engineering service;Bahan baku, bahan kimia, kertas, bahan bakar
Professional engineering services;81102800;Minefield and demining services;Bahan baku, bahan kimia, kertas, bahan bakar
Minefield and demining services;81102801;Demining environmental impact assessment EIA service;Bahan baku, bahan kimia, kertas, bahan bakar
Minefield and demining services;81102802;Demining feasibility study FS service;Bahan baku, bahan kimia, kertas, bahan bakar
Minefield and demining services;81102803;General mine action assessment GMAA service;Bahan baku, bahan kimia, kertas, bahan bakar
Minefield and demining services;81102804;Demining non technical survey NTS service;Bahan baku, bahan kimia, kertas, bahan bakar
Minefield and demining services;81102805;Demining operational analysis (OA) or operational research service;Bahan baku, bahan kimia, kertas, bahan bakar
Minefield and demining services;81102806;Post mine clearance assessment service;Bahan baku, bahan kimia, kertas, bahan bakar
Minefield and demining services;81102807;Demining risk analysis or assessment or evaluation service;Bahan baku, bahan kimia, kertas, bahan bakar
Minefield and demining services;81102808;Demining technical survey;Bahan baku, bahan kimia, kertas, bahan bakar
Minefield and demining services;81102809;Mine landmine impact survey LIS;Bahan baku, bahan kimia, kertas, bahan bakar
Management information systems MIS;81111709;Demining geographical or geospatial information system GIS;Bahan baku, bahan kimia, kertas, bahan bakar
Editorial and Design and Graphic and Fine Art Services;82160000;Film and theater production support services;Bahan baku, bahan kimia, kertas, bahan bakar
Culture;93141715;Anthropological research service;Bahan baku, bahan kimia, kertas, bahan bakar
Utility buildings and structures;95121812;Floating structure;Bahan baku, bahan kimia, kertas, bahan bakar
Live animals;10102100;Birds and fowl hatching eggs;Bahan baku, bahan kimia, kertas, bahan bakar
Birds and fowl hatching eggs;10102101;Chicken hatching eggs;Bahan baku, bahan kimia, kertas, bahan bakar
Veterinary equipment;42121518;Veterinary medical equipment sets;Bahan baku, bahan kimia, kertas, bahan bakar
Surgical textiles;42131709;Surgical sleeves;Bahan baku, bahan kimia, kertas, bahan bakar
Surgical textiles;42131711;Surgical headcovers;Bahan baku, bahan kimia, kertas, bahan bakar
Surgical textiles;42131716;Surgical shoe covers;Bahan baku, bahan kimia, kertas, bahan bakar
Hospital housekeeping textiles;42132109;Hospital bath mats;Bahan baku, bahan kimia, kertas, bahan bakar
Hospital housekeeping textiles;42132110;Hospital bed skirts or dust ruffles;Bahan baku, bahan kimia, kertas, bahan bakar
Hospital housekeeping textiles;42132111;Hospital bio-hazard bags;Bahan baku, bahan kimia, kertas, bahan bakar
Hospital housekeeping textiles;42132112;Hospital blockade or hamper or laundry bags;Bahan baku, bahan kimia, kertas, bahan bakar
Hospital housekeeping textiles;42132113;Hospital cleanup or room turnover kits;Bahan baku, bahan kimia, kertas, bahan bakar
Hospital housekeeping textiles;42132114;Hospital towels ;Bahan baku, bahan kimia, kertas, bahan bakar
Hospital housekeeping textiles;42132115;Hospital wall coverings;Bahan baku, bahan kimia, kertas, bahan bakar
Hospital housekeeping textiles;42132116;Hospital window treatments;Bahan baku, bahan kimia, kertas, bahan bakar
Electrotherapy equipment;42141822;Electrotherapy laser systems;Bahan baku, bahan kimia, kertas, bahan bakar
Obstetrical and gynecological equipment and supplies;42143109;Contraceptive device removers;Bahan baku, bahan kimia, kertas, bahan bakar
Obstetrical and gynecological equipment and supplies;42143110;Perineal heaters;Bahan baku, bahan kimia, kertas, bahan bakar
Obstetrical and gynecological equipment and supplies;42143111;Fetal blood samplers or collecting kits;Bahan baku, bahan kimia, kertas, bahan bakar
Obstetrical and gynecological equipment and supplies;42143112;Obstetrical vacuum delivery systems;Bahan baku, bahan kimia, kertas, bahan bakar
Obstetrical and gynecological equipment and supplies;42143113;Obstetric-gynecologic tubal occlusion valves;Bahan baku, bahan kimia, kertas, bahan bakar
Obstetrical and gynecological equipment and supplies;42143114;Obstetrics-gynecology abdominal decompression chambers;Bahan baku, bahan kimia, kertas, bahan bakar
Obstetrical and gynecological equipment and supplies;42143115;Uterine manipulators or injectors;Bahan baku, bahan kimia, kertas, bahan bakar
Obstetrical and gynecological equipment and supplies;42143117;Uterine device accessories;Bahan baku, bahan kimia, kertas, bahan bakar
Obstetrical and gynecological equipment and supplies;42143119;Contraceptive device accessories for female users;Bahan baku, bahan kimia, kertas, bahan bakar
Obstetrical and gynecological equipment and supplies;42143122;Amniocentesis kit accessories;Bahan baku, bahan kimia, kertas, bahan bakar
Obstetrical and gynecological equipment and supplies;42143124;Obstetrical extraction unit accessories;Bahan baku, bahan kimia, kertas, bahan bakar
Obstetrical and gynecological equipment and supplies;42143125;Gynecology drainage kit accessories;Bahan baku, bahan kimia, kertas, bahan bakar
Obstetrical and gynecological equipment and supplies;42143126;Obstetrical vacuum delivery system accessories;Bahan baku, bahan kimia, kertas, bahan bakar
Obstetrical and gynecological equipment and supplies;42143127;Acute care fetal or maternal monitoring unit accessories;Bahan baku, bahan kimia, kertas, bahan bakar
Obstetrical and gynecological equipment and supplies;42143128;Fetal acoustic stimulators;Bahan baku, bahan kimia, kertas, bahan bakar
Obstetrical and gynecological equipment and supplies;42143129;Fetal monitoring transducers;Bahan baku, bahan kimia, kertas, bahan bakar
Obstetrical and gynecological equipment and supplies;42143130;Intrauterine pressure monitoring cables;Bahan baku, bahan kimia, kertas, bahan bakar
Obstetrical and gynecological equipment and supplies;42143131;Intrauterine pressure monitors;Bahan baku, bahan kimia, kertas, bahan bakar
Obstetrical and gynecological equipment and supplies;42143132;Intrauterine pressure recorders;Bahan baku, bahan kimia, kertas, bahan bakar
Obstetrical and gynecological equipment and supplies;42143133;Intrauterine pressure transducers;Bahan baku, bahan kimia, kertas, bahan bakar
Obstetrical and gynecological equipment and supplies;42143134;Culdocentesis kits;Bahan baku, bahan kimia, kertas, bahan bakar
Patient care and treatment products and supplies;42144400;Nonsurgical suction products;Bahan baku, bahan kimia, kertas, bahan bakar
Nonsurgical suction products;42144401;Tracheostomy and nasal suctioning kits;Bahan baku, bahan kimia, kertas, bahan bakar
Dental imaging equipment and supplies;42152016;Dental x ray viewer accessories;Bahan baku, bahan kimia, kertas, bahan bakar
Dental equipment and supplies;42152900;Dental and subspecialty instrument and device accessories;Bahan baku, bahan kimia, kertas, bahan bakar
Mobile medical services airway management equipment;42171810;Mobile medical services oxygen generators;Bahan baku, bahan kimia, kertas, bahan bakar
Mobile medical services resuscitation products;42172106;Mobile medical services manual resuscitators or ventilators;Bahan baku, bahan kimia, kertas, bahan bakar
Diagnostic assessment and exam products for general use;42181542;Electromyography EMG unit accessories;Bahan baku, bahan kimia, kertas, bahan bakar
Acute care monitoring units and related products;42181918;Multiparameter vital sign unit accessories;Bahan baku, bahan kimia, kertas, bahan bakar
Medical gas products;42191713;Surgical compressed air tank accessories;Bahan baku, bahan kimia, kertas, bahan bakar
Clinical procedure and examination tables;42192005;Hospital diaper or dressing tables;Bahan baku, bahan kimia, kertas, bahan bakar
Clinical procedure and examination tables;42192006;Hospital utility tables;Bahan baku, bahan kimia, kertas, bahan bakar
Clinical seating and stools and related products;42192108;Hospital folding cots;Bahan baku, bahan kimia, kertas, bahan bakar
Clinical seating and stools and related products;42192110;Hospital recliner accessories;Bahan baku, bahan kimia, kertas, bahan bakar
Patient transport products;42192215;Patient transport isolation chambers;Bahan baku, bahan kimia, kertas, bahan bakar
Patient transport products;42192217;Patient transport trolley accessories;Bahan baku, bahan kimia, kertas, bahan bakar
Patient transport products;42192220;Patient transport incubator accessories;Bahan baku, bahan kimia, kertas, bahan bakar
